age,workclass,educational-num,occupation,hours-per-week,income_>50K
27,Private,9,Sales,25,0
54,?,10,?,50,0
40,Private,14,Exec-managerial,50,1
18,Self-emp-not-inc,9,Farming-fishing,40,0
26,Self-emp-not-inc,9,Exec-managerial,40,0
29,Private,13,Craft-repair,40,0
40,Private,1,Other-service,20,0
36,Self-emp-not-inc,9,Craft-repair,47,0
48,Self-emp-not-inc,10,Sales,50,0
32,Private,9,Adm-clerical,38,0
27,Private,6,Other-service,40,0
31,Local-gov,13,Protective-serv,97,1
46,Private,9,Exec-managerial,40,1
53,Private,9,Sales,40,0
26,Private,13,Prof-specialty,45,0
20,Private,10,Craft-repair,40,0
41,Private,13,Sales,30,0
39,State-gov,9,Adm-clerical,40,0
72,?,9,?,8,0
37,Self-emp-inc,13,Prof-specialty,45,0
27,?,10,?,40,0
33,Private,13,Adm-clerical,50,1
28,Private,11,Exec-managerial,40,0
18,Private,9,Sales,24,0
40,Private,13,Prof-specialty,99,1
23,State-gov,10,Other-service,50,0
17,Private,7,Transport-moving,20,0
20,?,11,?,40,0
67,Private,9,Priv-house-serv,99,0
37,Private,14,Exec-managerial,40,1
21,Private,9,Craft-repair,40,0
44,Private,13,Prof-specialty,50,1
37,Private,10,Tech-support,39,0
71,Private,8,Other-service,40,0
54,Private,10,Exec-managerial,45,1
27,Private,9,Sales,45,0
22,Private,2,Craft-repair,40,0
18,Private,4,Machine-op-inspct,40,0
68,Self-emp-not-inc,9,Farming-fishing,45,0
58,Private,9,Adm-clerical,55,0
50,Self-emp-not-inc,9,Sales,55,1
30,Private,13,Machine-op-inspct,40,0
23,Private,10,Craft-repair,40,0
36,Private,10,Transport-moving,45,0
26,Private,13,Priv-house-serv,35,0
51,Private,11,Prof-specialty,40,0
45,Private,9,Machine-op-inspct,40,0
40,Private,9,Adm-clerical,32,0
39,Private,10,Sales,50,1
23,Private,9,Machine-op-inspct,50,0
53,Private,13,Other-service,40,0
33,Private,9,Transport-moving,50,1
27,Private,14,Exec-managerial,40,0
46,Local-gov,11,Exec-managerial,36,0
36,Self-emp-not-inc,13,Transport-moving,48,0
32,Local-gov,10,Protective-serv,99,0
34,Private,9,Machine-op-inspct,40,0
20,Private,10,Other-service,25,0
72,?,3,?,40,0
30,Private,10,Adm-clerical,44,0
42,Private,14,Exec-managerial,40,0
30,Private,10,Craft-repair,40,0
22,Private,10,Adm-clerical,20,0
38,Private,14,Exec-managerial,60,1
24,Private,7,Transport-moving,40,0
20,Private,7,Other-service,25,0
38,Private,10,Adm-clerical,43,0
61,Self-emp-inc,13,Sales,30,0
35,Federal-gov,13,Prof-specialty,50,1
25,Private,13,Exec-managerial,35,0
32,State-gov,16,Prof-specialty,99,0
42,Private,9,Tech-support,36,0
30,Local-gov,11,Protective-serv,40,0
40,Local-gov,11,Exec-managerial,40,0
43,Federal-gov,9,Craft-repair,40,1
57,Private,10,Exec-managerial,60,0
56,Private,9,Other-service,20,0
25,Private,9,Other-service,40,0
55,Private,13,Prof-specialty,40,0
50,Self-emp-inc,13,Sales,65,1
48,Self-emp-not-inc,10,Farming-fishing,50,0
52,Federal-gov,11,Farming-fishing,40,0
29,Federal-gov,13,Prof-specialty,40,0
22,?,9,?,30,0
54,Private,11,Exec-managerial,40,1
29,Private,13,Adm-clerical,35,0
46,State-gov,10,Exec-managerial,40,1
25,Private,13,Tech-support,40,0
25,Private,13,Prof-specialty,60,0
33,Private,13,Adm-clerical,60,0
44,Private,14,Exec-managerial,55,1
32,Private,9,Machine-op-inspct,40,0
56,Private,4,Other-service,30,0
36,Self-emp-not-inc,9,Craft-repair,40,0
57,Private,4,Other-service,40,0
47,Private,5,Exec-managerial,50,0
51,Private,9,Adm-clerical,40,0
36,Self-emp-not-inc,16,Prof-specialty,10,0
24,Private,10,Other-service,40,0
35,Private,10,Craft-repair,40,0
40,Private,13,Prof-specialty,40,1
17,Private,8,Sales,6,0
42,Private,9,Transport-moving,27,0
56,Self-emp-inc,4,Craft-repair,50,1
23,Private,10,Exec-managerial,40,0
31,Private,10,Craft-repair,40,0
40,Federal-gov,14,Prof-specialty,40,0
41,Private,9,Tech-support,45,1
22,Private,10,Exec-managerial,40,0
33,Private,11,Sales,40,0
51,Private,10,Exec-managerial,40,0
48,Private,6,Exec-managerial,45,1
29,State-gov,13,Prof-specialty,35,0
34,Self-emp-inc,10,Exec-managerial,40,1
54,Federal-gov,14,Exec-managerial,42,1
29,State-gov,13,Protective-serv,40,0
46,Self-emp-inc,14,Exec-managerial,50,1
26,Private,5,Other-service,35,0
62,?,9,?,40,0
25,Private,9,Machine-op-inspct,40,0
17,Private,7,Other-service,20,0
61,Private,9,Craft-repair,40,0
30,Private,9,Handlers-cleaners,50,0
23,State-gov,9,Other-service,21,0
45,Private,10,Sales,40,0
65,?,4,?,25,0
55,Self-emp-inc,9,Exec-managerial,45,0
34,Private,12,Craft-repair,60,0
23,Private,10,Craft-repair,40,0
39,Self-emp-not-inc,9,Craft-repair,40,0
31,Private,9,Exec-managerial,40,0
41,Federal-gov,13,Exec-managerial,50,1
18,?,7,?,15,0
17,Private,5,Other-service,40,0
49,Federal-gov,13,Adm-clerical,40,0
30,Private,9,Adm-clerical,42,0
57,Self-emp-not-inc,10,Tech-support,38,1
51,Private,9,Exec-managerial,40,1
48,Private,2,Machine-op-inspct,40,0
55,Private,10,Transport-moving,35,0
33,Private,9,Adm-clerical,40,0
49,Self-emp-not-inc,9,Tech-support,30,1
56,Private,9,Adm-clerical,40,0
33,?,11,?,40,0
39,Self-emp-not-inc,9,Craft-repair,40,0
41,State-gov,10,Farming-fishing,40,0
59,Private,8,Machine-op-inspct,48,0
18,Private,7,Other-service,20,0
19,Private,9,Sales,3,0
26,Private,10,Sales,35,0
37,Private,10,Exec-managerial,42,1
36,Federal-gov,10,Adm-clerical,40,0
31,Private,7,Exec-managerial,40,0
33,Private,9,Handlers-cleaners,40,0
41,Private,2,Machine-op-inspct,40,0
40,Local-gov,11,Exec-managerial,40,0
43,Private,13,Sales,50,1
22,Private,10,Adm-clerical,30,0
40,Private,9,Tech-support,40,0
55,?,8,?,30,0
27,Private,10,Sales,35,0
42,Private,6,Adm-clerical,40,0
19,Private,7,Other-service,15,0
47,State-gov,16,Exec-managerial,45,0
35,Private,13,Sales,40,0
54,Private,4,Machine-op-inspct,40,0
51,Private,10,Tech-support,40,1
37,Private,14,Exec-managerial,50,1
51,Private,5,Farming-fishing,40,0
60,Self-emp-not-inc,9,Other-service,50,0
54,Private,10,Sales,40,0
38,Private,9,Craft-repair,40,0
23,Private,9,Priv-house-serv,40,0
39,State-gov,13,Prof-specialty,45,0
32,Private,10,Exec-managerial,50,0
30,Private,9,Craft-repair,40,0
34,State-gov,16,Prof-specialty,45,1
35,Private,13,Prof-specialty,32,1
64,Private,2,Transport-moving,40,0
39,Local-gov,13,Prof-specialty,44,1
53,Self-emp-not-inc,6,Farming-fishing,60,0
38,Private,9,Exec-managerial,50,0
38,Private,9,Craft-repair,48,0
29,Private,9,Craft-repair,60,0
54,Local-gov,6,Adm-clerical,40,0
24,Private,9,Other-service,50,1
40,Private,13,Sales,50,1
72,?,9,?,25,0
29,Private,9,Craft-repair,40,0
17,Private,6,Farming-fishing,5,0
27,Private,10,Adm-clerical,20,0
41,Private,10,Sales,80,1
32,Private,13,Prof-specialty,40,0
47,Self-emp-not-inc,10,Craft-repair,40,1
31,Private,9,Adm-clerical,38,0
30,Private,9,Machine-op-inspct,44,0
20,?,10,?,8,0
55,Private,9,Adm-clerical,40,1
36,Private,9,Transport-moving,45,0
61,Local-gov,14,Prof-specialty,25,0
43,Private,9,Machine-op-inspct,65,0
49,Private,15,Prof-specialty,45,0
38,Self-emp-inc,13,Exec-managerial,80,1
26,Self-emp-not-inc,14,Prof-specialty,50,0
48,Private,13,Other-service,40,1
38,Private,9,Craft-repair,40,1
41,State-gov,9,Adm-clerical,45,0
35,Self-emp-not-inc,10,Craft-repair,40,1
65,Private,13,Other-service,40,0
50,Private,9,Craft-repair,40,1
34,Private,9,Exec-managerial,50,0
36,Private,9,Machine-op-inspct,45,0
40,Self-emp-not-inc,13,Prof-specialty,45,1
24,Private,13,Tech-support,42,0
32,Self-emp-inc,9,Craft-repair,40,1
32,Private,9,Craft-repair,48,1
25,Private,10,Craft-repair,60,1
38,Local-gov,16,Exec-managerial,50,1
53,Private,10,Prof-specialty,24,0
41,Private,13,Machine-op-inspct,40,0
23,Private,10,Adm-clerical,20,0
30,Private,9,Farming-fishing,60,0
23,Private,12,Sales,30,0
58,Self-emp-not-inc,9,Farming-fishing,30,0
39,Private,9,Priv-house-serv,22,0
43,State-gov,9,Protective-serv,40,0
22,Private,9,Sales,35,0
25,Private,13,Exec-managerial,40,0
52,Private,6,Sales,40,0
23,Private,9,Prof-specialty,40,0
31,Private,13,Exec-managerial,50,1
42,Self-emp-not-inc,10,Farming-fishing,50,0
27,Private,9,Machine-op-inspct,40,0
49,Private,9,Other-service,40,0
18,Private,8,Other-service,27,0
48,Federal-gov,13,Adm-clerical,48,1
20,Private,10,Sales,20,0
44,Private,9,Craft-repair,42,0
46,Private,9,Adm-clerical,40,1
43,Private,10,Transport-moving,60,0
53,Private,7,Craft-repair,40,0
68,Private,9,Protective-serv,40,0
28,Private,6,Machine-op-inspct,40,0
47,Self-emp-inc,10,Exec-managerial,50,1
33,Self-emp-not-inc,13,Sales,80,1
56,Private,4,Machine-op-inspct,40,0
35,Private,12,Adm-clerical,32,0
43,Private,10,Machine-op-inspct,40,0
25,Private,7,Adm-clerical,40,0
52,Private,9,Other-service,38,0
38,Private,13,Tech-support,40,0
90,?,9,?,40,1
31,Local-gov,13,Protective-serv,40,0
24,Federal-gov,13,Tech-support,40,0
22,?,10,?,40,0
37,Private,9,Machine-op-inspct,60,0
51,Private,5,Craft-repair,50,1
32,Local-gov,11,Craft-repair,40,0
27,Private,7,Handlers-cleaners,40,0
56,Private,9,Sales,40,1
55,?,4,?,40,0
27,Private,2,Priv-house-serv,40,0
38,Private,11,Handlers-cleaners,48,1
30,Self-emp-inc,9,Exec-managerial,40,0
64,Local-gov,5,Adm-clerical,40,0
69,Self-emp-inc,12,Sales,40,1
30,?,10,?,25,0
45,Private,11,Prof-specialty,24,1
28,Private,9,Exec-managerial,40,0
29,Private,9,Machine-op-inspct,30,0
18,Self-emp-not-inc,10,Exec-managerial,50,0
43,Private,2,Sales,40,0
72,Federal-gov,7,Adm-clerical,8,0
24,Private,13,Prof-specialty,40,0
33,Private,4,Sales,43,0
56,Private,9,Sales,40,0
48,Private,4,Handlers-cleaners,40,0
40,State-gov,16,Prof-specialty,40,0
47,Private,13,Exec-managerial,60,1
42,Private,13,Adm-clerical,55,1
26,Local-gov,13,Adm-clerical,42,0
36,Self-emp-inc,4,Craft-repair,40,0
35,Private,13,Sales,40,1
56,Federal-gov,10,Other-service,40,0
21,Private,9,Other-service,40,0
47,Self-emp-not-inc,14,Transport-moving,50,1
31,Private,9,Adm-clerical,40,0
19,Private,10,Other-service,15,0
47,Private,9,Other-service,40,0
51,Private,7,Craft-repair,40,1
25,?,11,?,40,0
61,Private,4,Farming-fishing,40,0
22,Private,9,Transport-moving,40,0
52,Private,9,Machine-op-inspct,43,0
34,Private,6,Handlers-cleaners,40,0
48,Private,13,Craft-repair,45,1
47,Private,13,Prof-specialty,40,1
46,Federal-gov,11,Tech-support,30,0
36,Private,10,Exec-managerial,45,1
20,Private,10,Tech-support,20,0
30,Private,14,Prof-specialty,44,1
45,Private,9,Prof-specialty,14,0
36,Private,10,Sales,40,0
72,Private,2,Other-service,36,0
55,Private,11,Craft-repair,50,1
47,Private,10,Craft-repair,40,1
52,Private,2,Exec-managerial,50,1
28,Private,9,Sales,40,0
21,Private,9,Transport-moving,40,0
46,Private,9,Exec-managerial,40,0
46,State-gov,11,Adm-clerical,40,0
57,Private,9,Farming-fishing,40,0
21,Private,5,Transport-moving,40,0
36,Private,10,Craft-repair,50,0
71,?,10,?,40,1
41,Private,11,Transport-moving,55,0
48,Federal-gov,9,Farming-fishing,40,0
24,Private,9,Craft-repair,40,0
58,Private,10,Other-service,40,0
27,State-gov,13,Tech-support,12,0
24,Private,10,Other-service,40,0
45,Private,7,Sales,70,0
35,Private,10,Machine-op-inspct,46,0
63,Private,10,Adm-clerical,43,0
60,Private,9,Handlers-cleaners,40,0
49,Private,10,Adm-clerical,40,0
22,Private,9,Transport-moving,40,0
59,Self-emp-inc,15,Exec-managerial,84,1
59,Private,16,Sales,40,0
29,Private,11,Transport-moving,55,0
50,Private,11,Exec-managerial,50,1
43,Private,10,Adm-clerical,45,0
21,Private,7,Handlers-cleaners,40,0
35,Private,13,Other-service,40,0
18,Private,7,Sales,16,0
25,Private,10,Sales,45,0
18,?,10,?,40,0
52,Private,9,Sales,40,1
64,Self-emp-not-inc,13,Adm-clerical,5,0
40,Private,10,Tech-support,30,1
23,Private,13,Tech-support,40,0
24,Private,9,Sales,35,0
29,Private,16,Prof-specialty,60,1
22,Private,9,Handlers-cleaners,16,0
20,?,10,?,20,0
53,Private,9,Sales,40,0
37,Federal-gov,12,Exec-managerial,40,1
44,Private,9,Craft-repair,40,1
46,Self-emp-not-inc,10,Exec-managerial,50,0
28,Private,9,Handlers-cleaners,40,0
47,Self-emp-not-inc,14,Exec-managerial,45,0
17,Local-gov,6,Other-service,25,0
24,Private,11,Other-service,20,0
44,Self-emp-inc,14,Prof-specialty,40,0
30,Private,10,Protective-serv,48,0
34,Private,10,Adm-clerical,40,1
34,Private,9,Machine-op-inspct,40,0
26,Private,9,Other-service,50,0
49,Local-gov,7,Handlers-cleaners,40,0
41,Private,13,Prof-specialty,45,1
49,Private,9,Prof-specialty,50,0
17,Private,6,Other-service,10,0
37,Private,9,Adm-clerical,40,1
48,Private,4,Other-service,40,0
32,Private,13,Exec-managerial,50,0
60,?,9,?,70,1
23,Private,9,Transport-moving,50,0
44,Private,10,Adm-clerical,40,0
33,Local-gov,13,Prof-specialty,45,0
58,Federal-gov,9,Adm-clerical,40,0
37,Private,9,Craft-repair,40,0
42,Self-emp-not-inc,9,Other-service,22,0
44,Private,10,Transport-moving,45,0
20,Private,9,Other-service,35,0
23,Private,9,Sales,55,0
31,Private,15,Prof-specialty,80,0
58,State-gov,9,Adm-clerical,40,0
55,Private,13,Tech-support,55,1
34,Private,9,Machine-op-inspct,40,1
56,Private,4,Craft-repair,40,0
53,Self-emp-not-inc,10,Farming-fishing,45,0
24,Private,13,Exec-managerial,35,0
47,Private,10,Craft-repair,40,0
36,Private,7,Transport-moving,47,0
63,?,14,?,30,0
47,Private,10,Other-service,21,0
33,Private,10,Prof-specialty,40,0
19,Local-gov,10,Protective-serv,35,0
61,Private,9,Adm-clerical,40,0
24,Private,10,Machine-op-inspct,42,0
27,Self-emp-not-inc,10,Craft-repair,60,0
55,Private,10,Prof-specialty,40,1
27,Private,13,Handlers-cleaners,35,0
29,Federal-gov,15,Prof-specialty,55,0
55,Private,10,Craft-repair,38,0
51,Self-emp-not-inc,13,Sales,8,0
33,Self-emp-inc,9,Sales,45,0
23,Federal-gov,10,Adm-clerical,40,0
30,Private,10,Machine-op-inspct,50,0
38,State-gov,13,Prof-specialty,40,0
47,Federal-gov,10,Craft-repair,40,1
20,Private,10,Craft-repair,40,0
32,Private,9,Craft-repair,50,0
23,Private,10,Other-service,20,0
44,?,10,?,40,0
31,Private,9,Other-service,40,0
55,Private,9,Adm-clerical,40,0
37,Private,9,Machine-op-inspct,40,0
29,Local-gov,14,Prof-specialty,50,0
41,Private,14,Prof-specialty,45,1
44,Federal-gov,13,Adm-clerical,40,1
27,Self-emp-not-inc,9,Farming-fishing,70,0
56,Private,3,Craft-repair,40,0
24,State-gov,11,Adm-clerical,40,0
46,State-gov,14,Prof-specialty,40,1
40,?,13,?,50,0
37,Private,9,Craft-repair,50,1
47,Private,12,Adm-clerical,40,1
23,Private,10,Adm-clerical,40,0
57,Private,13,Exec-managerial,40,1
31,Private,10,Craft-repair,42,0
43,Private,11,Craft-repair,50,1
20,Private,9,Other-service,40,0
27,Private,13,Tech-support,45,0
32,Private,9,Craft-repair,53,0
45,Private,9,Craft-repair,40,0
28,Federal-gov,13,Prof-specialty,40,0
55,Private,16,Exec-managerial,40,1
24,Private,13,Sales,60,0
39,Self-emp-inc,10,Prof-specialty,40,1
38,Self-emp-not-inc,9,Adm-clerical,50,0
34,Private,10,Adm-clerical,40,0
25,Private,10,Other-service,40,0
36,Private,10,Machine-op-inspct,40,1
37,Private,12,Prof-specialty,45,1
50,Local-gov,4,Transport-moving,40,0
32,Private,14,Adm-clerical,40,0
39,Private,13,Exec-managerial,50,0
70,Private,9,Prof-specialty,20,0
40,State-gov,13,Adm-clerical,32,0
17,Private,8,Priv-house-serv,18,0
41,Self-emp-not-inc,14,Sales,35,1
34,Private,11,Prof-specialty,45,1
28,Private,13,Prof-specialty,40,0
32,Private,10,Sales,38,0
23,Private,13,Adm-clerical,35,0
31,Private,9,Craft-repair,50,1
35,Private,9,Adm-clerical,40,0
35,Private,13,Sales,40,1
35,Private,13,Exec-managerial,50,1
44,Private,16,Prof-specialty,40,1
50,Private,14,Prof-specialty,38,0
41,Private,9,Craft-repair,40,0
34,?,4,?,40,0
52,Private,13,Exec-managerial,40,0
74,Private,6,Other-service,1,0
26,Federal-gov,10,Adm-clerical,40,0
34,State-gov,14,Prof-specialty,38,1
37,Private,9,Craft-repair,40,0
44,Private,16,Exec-managerial,32,1
42,Private,14,Sales,45,1
41,Private,9,Craft-repair,40,1
29,Private,9,Other-service,99,0
26,Private,10,Transport-moving,65,0
18,Private,7,Sales,18,0
50,Private,9,Protective-serv,38,1
40,Private,5,Machine-op-inspct,40,0
60,Self-emp-not-inc,9,Sales,60,0
50,Private,9,Craft-repair,40,0
34,Self-emp-not-inc,10,Farming-fishing,50,0
58,Local-gov,2,Handlers-cleaners,40,0
36,Local-gov,9,Transport-moving,40,0
34,Local-gov,10,Protective-serv,60,0
37,Private,10,Adm-clerical,50,0
17,Private,6,Other-service,20,0
24,Private,13,Prof-specialty,40,0
40,Private,9,Craft-repair,45,1
27,Federal-gov,9,Adm-clerical,50,0
30,Private,9,Tech-support,40,0
29,Private,10,Transport-moving,40,0
42,State-gov,9,Sales,40,0
29,?,10,?,40,0
47,Self-emp-not-inc,10,Exec-managerial,60,0
41,Private,6,Sales,48,0
47,Self-emp-not-inc,14,Prof-specialty,60,0
71,Private,9,Sales,50,0
49,Private,9,Protective-serv,40,0
18,Private,7,Other-service,15,0
21,Private,10,Other-service,35,0
43,Local-gov,10,Craft-repair,40,1
19,Private,10,Adm-clerical,20,0
31,Private,9,Other-service,35,0
32,Private,7,Sales,43,1
32,State-gov,10,Protective-serv,38,0
38,State-gov,16,Prof-specialty,40,1
31,Private,7,Sales,51,0
41,Private,7,Exec-managerial,36,0
51,Local-gov,14,Prof-specialty,60,1
37,Private,9,Craft-repair,50,0
58,Local-gov,14,Exec-managerial,40,0
44,Local-gov,9,Protective-serv,52,1
31,Private,16,Prof-specialty,28,0
17,Private,6,Other-service,40,0
29,Private,8,Other-service,40,0
45,Private,9,Machine-op-inspct,40,0
22,Private,9,Handlers-cleaners,40,0
30,Private,9,Adm-clerical,40,0
35,Private,9,Transport-moving,60,0
62,Private,11,Tech-support,40,1
24,Private,9,Transport-moving,50,0
28,Private,13,Exec-managerial,50,1
21,?,10,?,20,0
28,Private,10,Other-service,50,0
62,Private,9,Craft-repair,40,0
25,Self-emp-inc,13,Sales,50,0
27,Private,9,Craft-repair,40,0
26,Private,9,Sales,35,0
33,Private,13,Sales,50,1
26,Local-gov,13,Adm-clerical,50,0
38,Private,9,Machine-op-inspct,65,1
20,Private,10,Handlers-cleaners,40,0
36,Private,13,Other-service,40,1
33,Private,9,Machine-op-inspct,40,0
21,?,12,?,40,0
28,Private,13,Prof-specialty,40,0
68,Private,9,Other-service,40,0
20,Private,10,Other-service,50,0
23,Private,9,Machine-op-inspct,40,0
39,Private,15,Exec-managerial,55,1
23,Self-emp-not-inc,13,Adm-clerical,40,1
50,Private,9,Adm-clerical,40,0
42,Self-emp-inc,14,Farming-fishing,60,1
47,Private,9,Sales,40,0
20,Private,10,Farming-fishing,40,0
50,Private,13,Exec-managerial,50,1
35,Private,10,Sales,40,0
58,Private,4,Machine-op-inspct,40,0
64,Private,9,Handlers-cleaners,18,0
20,?,10,?,30,0
42,Private,9,Adm-clerical,52,0
56,Local-gov,10,Adm-clerical,40,0
30,Private,10,Exec-managerial,40,0
26,Local-gov,13,Prof-specialty,40,0
21,Private,9,Craft-repair,37,0
41,Private,4,Craft-repair,40,0
67,Self-emp-inc,10,Sales,40,0
60,State-gov,14,Exec-managerial,40,1
36,Private,10,Sales,48,0
27,Private,10,Adm-clerical,40,0
30,Private,13,Handlers-cleaners,40,0
24,Private,13,Sales,50,0
52,Private,10,Sales,48,1
32,Private,9,Protective-serv,90,0
28,Private,11,Machine-op-inspct,40,1
17,Private,7,Sales,30,0
28,Private,9,Transport-moving,40,0
63,Private,10,Sales,48,1
18,Private,7,Other-service,9,0
19,Private,10,Adm-clerical,40,0
35,Private,13,Prof-specialty,50,1
37,Private,12,Exec-managerial,48,0
38,Self-emp-not-inc,13,Tech-support,50,1
48,Private,14,Prof-specialty,25,0
33,Local-gov,13,Prof-specialty,50,0
77,Private,10,Priv-house-serv,20,0
50,Private,10,Tech-support,40,1
40,Local-gov,13,Prof-specialty,40,1
40,?,14,?,55,0
34,Private,10,Sales,99,0
42,Self-emp-not-inc,9,Exec-managerial,55,0
49,Self-emp-inc,14,Sales,40,1
39,Self-emp-inc,14,Exec-managerial,99,1
34,Private,11,Machine-op-inspct,40,0
27,Private,13,Protective-serv,40,0
22,Private,9,Handlers-cleaners,40,0
48,Private,5,Sales,40,0
25,Private,14,Prof-specialty,31,0
50,Private,9,Craft-repair,40,0
22,Private,9,Sales,35,0
59,Local-gov,10,Protective-serv,40,1
17,Private,8,Other-service,25,0
25,Private,10,Adm-clerical,38,0
37,Private,9,Transport-moving,40,0
41,Private,9,Priv-house-serv,40,0
32,Private,9,Adm-clerical,40,0
45,?,8,?,70,0
35,Private,10,Tech-support,55,0
42,State-gov,16,Prof-specialty,60,1
30,Private,9,Prof-specialty,50,0
25,Private,13,Exec-managerial,40,0
59,Private,8,Machine-op-inspct,40,1
28,Local-gov,13,Prof-specialty,40,0
29,Private,14,Exec-managerial,45,0
30,Private,9,Tech-support,40,0
35,Self-emp-not-inc,13,Exec-managerial,55,0
29,Private,9,Machine-op-inspct,40,0
25,Private,13,Prof-specialty,44,0
60,Self-emp-not-inc,9,Sales,50,0
24,State-gov,14,Prof-specialty,13,0
50,State-gov,9,Adm-clerical,40,0
22,Private,10,Transport-moving,30,0
68,Federal-gov,9,Prof-specialty,40,0
62,Private,9,Protective-serv,40,0
41,Private,13,Exec-managerial,50,1
25,Local-gov,9,Prof-specialty,40,0
46,Private,10,Adm-clerical,40,0
51,Private,7,Transport-moving,40,0
45,Private,10,Craft-repair,80,0
47,Private,9,Transport-moving,55,1
